,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,label
4073,1,8,1,10,1,1,1,13,14,6,8,0,0,0,1,0,1,19,0,0,6,7,6,13.5,0,0,6,7,6,14,0,15.5,2.8,-4.06,Graduate
2298,1,1,1,10,1,1,1,1,1,5,5,0,0,0,1,1,0,19,0,0,6,12,4,12.25,0,0,6,9,6,11,0,9.4,-0.8,-3.12,Graduate
1552,1,4,1,9,1,15,1,22,27,10,10,0,0,0,1,0,0,52,0,11,15,26,14,10.46666667,0,9,12,16,12,10.92307692,0,13.9,-0.3,0.79,Graduate
4047,2,1,1,12,1,1,1,1,1,10,11,0,0,0,1,0,0,18,0,0,8,8,7,13.9,0,0,8,8,7,13.9,0,12.7,3.7,-1.7,Graduate
3933,1,1,1,9,1,1,1,13,14,10,10,0,0,1,1,0,0,19,0,0,5,13,1,10,0,0,5,8,2,10,0,12.4,0.5,1.79,Enrolled
4036,1,12,1,14,1,1,1,1,14,5,11,1,0,0,1,0,1,26,0,0,6,6,6,13.33333333,0,0,6,10,5,14.5,0,10.8,1.4,1.74,Graduate
2612,1,1,1,8,1,1,14,1,14,6,6,1,0,0,1,0,0,20,1,0,5,6,5,16.16666667,0,0,5,6,5,15.83333333,0,12.7,3.7,-1.7,Graduate
716,1,12,1,8,1,7,1,19,26,1,12,0,0,0,1,1,0,29,0,0,5,5,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32,Dropout
154,1,14,1,16,1,1,1,3,27,3,6,1,0,0,1,0,0,21,0,0,6,10,3,12.66666667,0,0,6,12,3,10,0,9.4,-0.8,-3.12,Dropout
1356,1,12,1,15,1,1,1,19,27,1,1,0,0,0,1,0,0,26,0,0,6,8,4,11.75,0,0,6,12,0,0,0,7.6,2.6,0.32,Dropout
1753,1,15,1,7,1,14,1,13,3,6,3,0,0,0,1,1,0,20,0,0,5,16,0,0,0,0,5,12,2,10.5,0,12.7,3.7,-1.7,Enrolled
2621,1,1,1,5,1,1,1,1,27,10,10,1,0,0,1,0,1,20,0,0,6,6,6,12,0,0,6,6,6,11.83333333,0,12.4,0.5,1.79,Graduate
2546,1,1,1,10,1,1,1,13,14,10,6,1,0,0,1,0,0,20,0,0,6,6,6,13.83333333,0,0,6,6,6,11.83333333,0,10.8,1.4,1.74,Graduate
448,1,1,2,15,1,1,1,1,14,10,8,1,0,0,1,0,0,20,0,0,6,6,6,13.33333333,0,0,6,10,5,12.8,0,11.1,0.6,2.02,Graduate
4419,1,1,6,15,1,1,1,1,1,6,5,0,0,0,1,1,0,19,0,0,6,7,5,13.6,0,0,6,8,5,12.66666667,0,15.5,2.8,-4.06,Graduate
206,1,1,2,12,1,1,1,13,28,10,10,1,0,0,1,0,0,18,0,0,8,8,7,12.91428571,0,0,8,8,7,12.91428571,0,12.7,3.7,-1.7,Graduate
2594,1,8,1,9,1,1,1,13,14,8,8,1,0,0,1,0,0,23,0,0,5,7,2,10,1,0,5,9,1,12,0,9.4,-0.8,-3.12,Enrolled
2371,1,1,5,2,1,1,1,13,3,10,3,1,0,0,1,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,-0.8,-3.12,Graduate
1240,1,14,1,17,0,1,1,22,27,10,10,0,0,0,0,1,0,32,0,5,9,9,5,11.4,0,4,4,4,4,11,0,10.8,1.4,1.74,Dropout
3253,1,15,1,8,1,14,1,1,3,10,3,1,0,1,1,0,1,21,0,1,6,13,3,12.33333333,0,1,6,12,1,13,0,13.9,-0.3,0.79,Dropout
3083,1,1,1,8,1,1,1,3,14,3,10,1,0,1,0,0,0,19,0,0,6,0,0,0,0,0,6,0,0,0,0,11.1,0.6,2.02,Dropout
2701,2,13,1,4,1,1,1,3,1,3,3,0,0,0,1,1,0,26,0,0,6,9,1,10,0,0,6,6,0,0,0,12.4,0.5,1.79,Dropout
1483,1,8,1,11,1,1,1,1,1,10,10,0,0,0,1,0,1,19,0,0,6,8,6,11.16666667,0,0,6,7,4,13.4,0,16.2,0.3,-0.92,Graduate
2131,1,1,1,10,1,1,1,1,27,6,8,0,0,0,1,0,1,19,0,0,6,8,6,12.25,0,0,6,8,6,12,0,16.2,0.3,-0.92,Graduate
325,1,1,1,11,1,1,1,13,14,6,9,1,0,0,1,0,0,18,0,0,6,7,6,10.57142857,0,0,6,11,3,11.66666667,0,16.2,0.3,-0.92,Graduate
1816,4,14,1,17,0,1,1,22,27,7,7,0,0,0,1,0,0,31,0,7,14,19,13,11.35714286,0,9,14,14,13,12,1,9.4,-0.8,-3.12,Graduate
4271,1,8,4,7,1,1,1,1,3,2,5,1,0,0,1,1,0,19,0,0,5,6,5,14.6,0,0,5,5,5,15.2,0,8.9,1.4,3.51,Dropout
190,1,1,1,11,1,1,1,13,28,10,9,0,0,0,1,0,1,21,0,0,6,7,6,12,0,0,6,6,6,12.5,0,13.9,-0.3,0.79,Graduate
1222,2,12,1,17,0,12,1,13,29,6,4,0,0,1,0,0,0,31,0,0,5,7,0,0,0,0,5,7,0,0,0,16.2,0.3,-0.92,Dropout
3149,4,12,1,14,1,1,1,22,27,5,11,0,0,1,1,0,1,39,0,0,5,6,5,10.6,0,0,5,7,4,10.75,0,9.4,-0.8,-3.12,Graduate
465,1,14,1,3,0,1,1,3,3,3,4,0,0,0,1,0,0,27,0,7,10,10,9,11.44444444,0,4,11,11,5,10.8,0,10.8,1.4,1.74,Dropout
2136,1,8,5,5,1,1,1,22,27,10,10,1,0,0,0,0,0,18,0,0,6,9,4,11.5,1,0,6,6,6,12.16666667,0,7.6,2.6,0.32,Graduate
2026,1,1,1,2,1,1,1,3,2,4,4,1,0,0,1,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,-0.8,-3.12,Graduate
3165,1,1,1,6,1,1,1,1,1,3,8,1,0,0,1,0,1,18,0,0,5,12,5,12.85714286,2,0,5,8,4,13.25,0,9.4,-0.8,-3.12,Graduate
2139,1,1,1,9,1,1,1,13,14,6,9,0,0,1,0,0,1,20,0,0,5,12,2,13,1,0,5,13,2,11.5,0,9.4,-0.8,-3.12,Dropout
1929,1,8,3,12,1,1,1,1,1,10,10,1,0,0,1,0,1,18,0,0,7,7,7,14.86857143,0,0,8,9,8,15.11111111,0,11.1,0.6,2.02,Graduate
2871,2,12,1,12,1,1,1,22,27,10,7,0,0,0,1,0,0,41,0,0,7,0,0,0,0,0,8,0,0,0,0,10.8,1.4,1.74,Dropout
4389,1,1,1,10,1,1,1,13,14,10,8,0,0,0,1,0,1,18,0,0,6,6,6,14.33333333,0,0,6,7,6,14.14285714,0,15.5,2.8,-4.06,Graduate
4232,1,14,1,14,1,1,1,1,28,5,5,0,0,1,0,0,0,19,0,0,6,13,3,10.66666667,0,0,6,6,4,12.25,0,15.5,2.8,-4.06,Dropout
2279,2,14,1,3,0,1,1,22,27,6,6,0,0,0,1,1,0,47,0,0,6,9,6,12.14285714,0,0,6,6,0,0,0,16.2,0.3,-0.92,Dropout
2883,2,12,1,3,0,1,1,22,27,10,10,0,0,0,1,0,1,43,0,0,6,7,6,12.33333333,0,0,6,8,6,11.5,0,8.9,1.4,3.51,Graduate
647,2,12,1,17,0,3,1,13,14,10,8,0,0,0,1,0,0,26,0,0,5,5,5,12,0,0,5,6,5,14.83333333,0,10.8,1.4,1.74,Graduate
4301,1,14,1,2,1,14,1,23,27,10,8,0,0,0,0,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,2.8,-4.06,Dropout
1376,1,8,1,9,1,1,1,1,1,10,4,1,0,0,1,1,0,18,0,0,5,6,5,12,0,0,5,7,4,12.5,0,15.5,2.8,-4.06,Enrolled
2977,1,13,1,16,1,9,1,1,3,4,3,0,0,0,1,0,0,28,0,14,18,23,14,12.78571429,2,16,17,18,16,13.875,0,16.2,0.3,-0.92,Dropout
3371,1,1,6,12,1,1,1,22,1,6,5,1,0,0,1,0,0,19,0,6,14,22,7,12.19230769,5,6,14,22,7,12.19230769,5,7.6,2.6,0.32,Graduate
3872,1,14,2,12,1,6,1,1,14,5,11,0,0,0,1,1,0,22,0,0,7,7,6,12.73333333,0,0,7,7,6,12.73333333,0,7.6,2.6,0.32,Graduate
1955,1,9,1,16,1,1,1,13,28,5,1,1,0,0,1,0,0,19,0,0,7,10,6,12.16666667,0,0,7,9,6,13.16666667,0,12.4,0.5,1.79,Graduate
587,1,8,1,15,1,1,1,23,28,10,9,1,0,0,1,0,1,18,0,0,6,6,6,12.83333333,0,0,6,7,6,12.28571429,0,15.5,2.8,-4.06,Graduate
4314,1,8,1,7,1,1,1,22,27,10,7,1,0,0,1,1,0,21,0,0,5,8,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32,Dropout
3497,2,14,1,17,0,1,1,22,27,8,9,0,0,0,1,1,0,49,0,0,5,7,4,13.33333333,0,0,5,9,4,11.6,1,16.2,0.3,-0.92,Dropout
2886,2,12,1,17,0,1,1,22,27,10,10,0,0,0,1,0,0,39,0,0,5,6,5,11,0,0,5,5,5,13.2,0,7.6,2.6,0.32,Graduate
1991,1,14,1,2,1,2,1,22,27,10,10,1,0,0,1,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,1.4,1.74,Dropout
1870,1,8,1,14,1,1,1,19,3,8,3,1,0,1,0,1,0,23,0,0,5,5,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32,Dropout
2907,2,1,4,12,1,1,1,1,27,5,10,0,0,0,1,0,1,18,0,0,7,7,6,14.06666667,0,0,7,7,6,14.06666667,0,7.6,2.6,0.32,Graduate
4118,1,1,1,6,1,1,1,2,1,5,4,1,0,0,1,0,0,21,0,0,5,6,5,12.2,0,0,5,5,5,13.2,0,10.8,1.4,1.74,Graduate
2412,2,12,2,17,0,1,1,22,27,10,10,0,0,0,1,0,0,43,0,0,5,11,3,10.66666667,0,1,5,10,4,12.5,0,9.4,-0.8,-3.12,Enrolled
2233,1,14,1,11,1,6,1,19,24,1,1,1,0,0,1,1,0,20,0,0,6,10,4,11.5,0,0,6,11,3,11.66666667,0,7.6,2.6,0.32,Dropout
3051,1,13,1,9,1,1,1,3,28,3,6,1,0,0,1,0,0,19,0,0,5,8,2,11.5,0,0,5,10,3,10.85714286,0,10.8,1.4,1.74,Enrolled
1054,1,1,2,12,1,1,1,22,27,10,8,1,0,0,1,0,1,19,0,0,7,8,7,14.7875,0,0,8,8,8,15.8625,0,13.9,-0.3,0.79,Graduate
3323,1,8,3,7,1,1,1,3,1,4,4,1,0,0,0,1,0,18,0,0,5,8,5,12.5,0,0,5,7,5,13.57142857,0,12.4,0.5,1.79,Dropout
2402,1,1,1,9,1,1,1,13,14,10,4,1,0,0,0,1,0,20,0,0,5,9,3,12,1,0,5,7,3,11,0,9.4,-0.8,-3.12,Dropout
96,1,1,5,15,1,1,1,22,1,6,6,1,0,0,1,0,0,18,0,0,6,6,6,13.66666667,0,0,6,6,6,13.33333333,0,8.9,1.4,3.51,Graduate
904,1,1,2,9,1,1,1,13,14,10,10,1,0,0,1,0,0,20,0,0,5,12,1,10,2,0,5,5,0,0,0,12.7,3.7,-1.7,Dropout
4084,2,12,1,9,1,1,1,1,14,10,10,0,0,0,0,0,0,29,0,0,4,4,0,0,0,0,5,0,0,0,0,12.7,3.7,-1.7,Dropout
1938,1,12,1,6,1,1,1,13,14,5,11,0,0,0,1,0,0,24,0,1,6,11,5,13,0,1,6,12,1,12,0,13.9,-0.3,0.79,Dropout
4108,1,8,3,12,1,1,1,22,28,5,6,1,0,0,1,0,0,19,0,0,8,8,7,15.11,0,0,8,8,7,15.11,0,10.8,1.4,1.74,Graduate
3798,1,1,1,14,1,1,1,13,28,10,10,0,0,0,1,1,0,19,0,0,6,8,6,14.25,0,0,6,7,6,13.85714286,0,11.1,0.6,2.02,Graduate
424,1,8,6,13,1,1,1,13,2,6,4,1,0,0,1,0,0,20,0,0,7,7,7,13.78571429,0,0,8,8,8,14.1,0,12.4,0.5,1.79,Graduate
549,1,8,2,9,1,1,1,13,28,10,8,1,0,0,1,1,0,19,0,0,5,8,5,13.25,0,0,5,8,5,11,0,13.9,-0.3,0.79,Graduate
2789,1,12,1,2,1,1,1,22,27,10,8,0,0,1,1,1,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,2.8,-4.06,Dropout
3025,1,1,6,12,1,1,1,1,1,5,10,1,0,0,1,0,1,18,0,0,8,8,7,14,0,0,8,8,7,14,0,12.7,3.7,-1.7,Graduate
2665,2,12,1,15,1,1,1,22,27,10,11,0,0,1,0,1,0,43,0,0,6,16,2,10,0,0,6,12,4,12.25,0,10.8,1.4,1.74,Dropout
3604,1,8,2,15,1,1,1,13,1,10,10,1,0,0,1,1,0,20,0,0,6,6,6,11.83333333,0,0,6,6,6,12.16666667,0,12.7,3.7,-1.7,Graduate
1693,1,1,1,9,1,1,1,3,14,4,11,0,0,0,1,1,0,19,0,0,5,7,5,11.8,0,0,5,8,4,12.4,2,16.2,0.3,-0.92,Enrolled
3406,1,7,3,16,1,1,1,13,27,10,10,1,0,0,1,0,0,19,0,0,6,8,5,12.2,0,0,6,8,5,11.8,0,10.8,1.4,1.74,Enrolled
2344,1,8,1,12,1,1,1,3,3,3,3,0,0,0,1,1,0,19,0,0,7,8,7,12.12142857,0,0,9,12,8,11.50625,0,12.4,0.5,1.79,Graduate
2119,1,8,1,2,1,1,1,1,1,7,8,1,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,0.5,1.79,Enrolled
831,1,12,1,10,1,7,1,19,24,1,1,0,0,0,1,0,0,47,0,0,6,12,0,0,0,0,5,10,0,0,0,7.6,2.6,0.32,Dropout
412,1,1,3,12,1,1,1,1,1,5,11,1,0,0,1,0,0,20,0,0,7,8,7,11.5875,0,0,8,9,7,14.07142857,0,13.9,-0.3,0.79,Graduate
3499,1,12,1,4,1,1,1,1,27,29,44,0,0,0,1,1,0,27,0,0,6,6,0,0,0,0,6,6,0,0,0,11.1,0.6,2.02,Enrolled
2833,1,1,2,14,1,1,1,22,27,10,10,0,0,0,1,0,0,22,0,0,5,8,3,12,0,0,5,9,2,11,1,7.6,2.6,0.32,Enrolled
3373,1,8,1,9,1,1,1,22,27,10,8,0,0,0,1,0,1,19,0,0,5,8,5,12.875,0,0,5,6,5,11.83333333,0,13.9,-0.3,0.79,Graduate
1147,1,16,1,17,0,1,1,13,28,6,8,0,0,0,1,0,0,21,0,1,5,9,4,11.5,0,1,5,5,5,11.4,0,8.9,1.4,3.51,Graduate
222,1,1,3,11,1,1,1,1,1,4,4,1,0,0,1,0,0,18,0,0,6,9,4,11.25,0,0,6,13,2,12.5,0,9.4,-0.8,-3.12,Dropout
3820,1,15,1,4,1,14,1,4,4,5,3,1,0,0,1,1,0,22,0,0,6,13,5,13,0,0,6,13,2,11.5,0,12.4,0.5,1.79,Enrolled
4021,1,1,1,3,0,1,1,3,1,2,8,0,0,0,1,0,0,26,0,2,8,11,7,12.75,0,2,7,7,7,12.28571429,0,16.2,0.3,-0.92,Graduate
2956,1,4,1,12,1,3,1,22,27,10,6,0,0,0,1,0,0,36,0,0,7,7,0,0,7,0,7,7,0,0,7,16.2,0.3,-0.92,Dropout
3133,1,1,6,12,1,1,1,1,1,5,5,1,0,0,1,0,0,21,0,0,7,8,6,13.25,0,0,8,8,8,13.8375,0,13.9,-0.3,0.79,Enrolled
622,1,8,5,16,1,1,1,23,28,10,8,1,0,0,1,0,0,19,0,0,6,11,4,13.25,0,0,6,10,4,10.25,0,9.4,-0.8,-3.12,Dropout
2449,1,4,1,17,0,3,1,22,27,10,10,0,0,0,1,1,0,31,0,9,9,9,9,14.22222222,0,5,5,5,5,12.8,0,12.7,3.7,-1.7,Dropout
2330,1,14,5,3,0,1,1,19,24,1,1,0,0,0,1,1,0,37,0,0,6,12,0,0,0,0,5,10,0,0,0,7.6,2.6,0.32,Dropout
704,1,12,1,10,1,9,1,22,27,10,10,0,0,0,1,1,0,47,0,3,9,9,9,13.11111111,0,3,7,7,7,14.85714286,0,10.8,1.4,1.74,Graduate
2096,1,4,1,12,1,3,1,3,1,5,5,0,0,0,1,0,0,26,0,0,7,0,0,0,0,0,8,0,0,0,0,13.9,-0.3,0.79,Dropout
2993,2,12,1,3,0,1,1,22,27,6,7,0,0,0,1,0,1,38,0,0,6,6,5,12.4,0,0,6,7,6,12.66666667,0,9.4,-0.8,-3.12,Graduate
790,1,8,1,15,1,1,1,1,14,10,10,0,0,0,1,0,1,19,0,0,6,6,6,13.16666667,0,0,6,6,6,13.83333333,0,11.1,0.6,2.02,Graduate
3358,4,12,1,12,1,1,1,1,14,4,4,0,0,0,1,0,0,32,0,0,7,0,0,0,0,0,8,0,0,0,0,12.4,0.5,1.79,Dropout
609,1,14,3,12,1,1,1,23,27,7,6,1,0,0,1,0,1,18,0,0,7,8,5,11.98,0,0,7,8,5,11.98,0,7.6,2.6,0.32,Enrolled
2618,1,8,2,16,1,1,1,23,14,6,6,1,0,0,1,0,1,19,0,0,6,8,6,12.33333333,0,0,6,7,5,12.4,0,10.8,1.4,1.74,Dropout
4113,4,12,2,13,1,1,1,23,27,8,8,1,0,0,1,0,0,24,0,0,7,0,0,0,0,0,7,0,0,0,0,10.8,1.4,1.74,Dropout
3385,1,1,1,10,1,1,1,13,28,8,8,0,0,0,1,0,1,19,0,0,6,9,5,10.8,0,0,6,8,6,10.71428571,0,15.5,2.8,-4.06,Graduate
3791,1,15,1,8,1,14,1,3,1,4,7,1,0,1,1,1,0,20,0,2,6,9,4,11,0,1,6,13,3,10.66666667,0,12.4,0.5,1.79,Dropout
2457,1,1,1,9,1,1,1,13,27,5,9,0,0,0,1,1,0,27,0,0,5,12,3,10,0,0,5,12,1,13,0,7.6,2.6,0.32,Enrolled
1402,1,1,1,6,1,1,1,10,1,2,12,0,0,0,1,0,0,21,0,0,5,7,5,14.4,0,0,5,5,5,13.8,0,7.6,2.6,0.32,Graduate
3728,1,16,1,3,0,2,1,13,28,10,11,0,0,0,1,1,0,42,0,8,12,12,11,14.45454545,0,7,11,11,10,14.2,0,11.1,0.6,2.02,Graduate
329,1,1,1,6,1,1,1,13,28,10,6,1,0,0,1,0,0,18,0,0,5,11,5,14,3,0,5,7,5,11.6,0,9.4,-0.8,-3.12,Enrolled
1882,1,8,1,11,1,1,1,13,28,10,10,0,0,0,1,0,0,19,0,0,5,5,0,0,0,0,6,0,0,0,0,8.9,1.4,3.51,Dropout
3850,1,14,1,17,0,1,1,22,14,10,10,0,0,0,0,1,0,47,0,0,5,5,0,0,0,0,5,5,0,0,0,12.7,3.7,-1.7,Dropout
635,1,8,5,10,1,1,1,22,27,8,6,1,0,0,1,0,1,19,0,0,6,8,6,12.125,0,0,6,7,6,12.71428571,0,16.2,0.3,-0.92,Graduate
3597,1,7,2,10,1,1,1,13,28,5,6,1,0,0,1,0,0,18,0,0,6,6,6,13.5,0,0,6,6,6,12.16666667,0,10.8,1.4,1.74,Graduate
1898,1,1,1,2,1,1,1,10,10,5,2,1,1,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1,0.6,2.02,Graduate
3789,1,8,1,10,1,1,1,1,34,5,3,1,0,1,0,1,0,20,0,3,9,9,3,13.33333333,0,2,6,6,2,12.5,0,8.9,1.4,3.51,Dropout
409,4,12,1,6,1,1,1,19,24,1,1,0,0,0,1,0,0,25,0,0,5,5,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32,Dropout
3344,1,12,1,6,1,1,1,25,1,6,7,0,0,1,0,1,0,37,0,5,7,7,5,12,0,3,7,7,3,11.66666667,0,8.9,1.4,3.51,Dropout
3533,2,12,1,11,1,12,1,19,24,1,1,0,0,1,0,1,0,45,0,0,6,12,0,0,0,0,6,12,0,0,0,9.4,-0.8,-3.12,Dropout
165,1,8,1,15,1,1,1,13,27,8,8,0,0,0,1,0,1,19,0,0,6,6,6,12.5,0,0,6,7,6,13,0,15.5,2.8,-4.06,Graduate
1047,1,1,6,12,1,1,1,2,1,5,5,1,0,0,1,0,0,19,0,0,8,8,7,14.1,0,0,8,8,7,14.1,0,10.8,1.4,1.74,Graduate
417,1,1,1,16,1,1,1,13,14,10,10,1,0,0,1,0,0,23,0,0,6,9,5,11.6,0,0,6,9,3,11,0,12.7,3.7,-1.7,Dropout
1540,1,8,1,9,1,1,1,23,27,4,6,1,0,0,1,0,0,19,0,0,5,5,3,11.66666667,0,0,5,10,4,10.8,0,9.4,-0.8,-3.12,Dropout
3427,1,1,1,10,1,1,1,13,1,5,4,1,0,0,1,0,0,20,0,0,6,7,6,11.66666667,0,0,6,10,6,11.33333333,0,7.6,2.6,0.32,Graduate
995,1,12,1,3,0,1,1,22,27,10,9,0,0,0,1,0,1,33,0,0,6,6,6,14.16666667,0,0,6,6,6,14.33333333,0,12.7,3.7,-1.7,Graduate
3881,1,1,2,11,1,1,1,1,14,6,8,1,0,0,1,0,1,20,0,0,6,6,6,13.83333333,0,0,6,6,6,15,0,11.1,0.6,2.02,Graduate
1941,1,1,1,10,1,1,1,23,28,10,7,1,0,0,1,0,0,18,0,0,6,6,6,13.16666667,0,0,6,6,6,13.16666667,0,8.9,1.4,3.51,Graduate
3673,1,12,1,3,0,12,1,13,14,22,27,0,0,1,1,0,1,39,0,0,6,9,6,11.83333333,0,0,6,9,4,13.75,0,11.1,0.6,2.02,Graduate
2641,1,1,1,15,1,1,1,23,28,10,10,1,0,0,1,1,1,20,0,0,6,8,6,12,0,0,6,8,6,11.5,0,13.9,-0.3,0.79,Graduate
1003,1,8,2,9,1,1,1,13,14,8,8,1,0,0,1,0,1,19,0,0,5,8,5,11.2,0,0,5,5,3,11,0,12.4,0.5,1.79,Graduate
1661,1,1,2,6,1,1,1,3,3,6,3,1,0,0,1,0,0,18,0,0,6,7,6,16.57142857,0,0,6,6,6,15.66666667,0,13.9,-0.3,0.79,Graduate
3121,1,1,1,13,1,1,1,22,28,8,10,0,0,0,1,0,1,20,0,0,7,14,7,10.64285714,0,0,8,8,8,11.55,0,12.7,3.7,-1.7,Graduate
3448,1,1,1,15,1,1,1,13,27,10,7,1,0,0,1,0,1,19,0,0,6,6,6,13,0,0,6,7,6,13,0,10.8,1.4,1.74,Graduate
626,1,15,1,3,0,14,1,22,28,7,7,1,0,0,1,0,0,23,0,5,9,10,9,10.88888889,0,3,8,10,6,11.33333333,0,11.1,0.6,2.02,Graduate
491,1,1,1,14,1,1,1,22,27,6,6,0,0,0,1,0,0,19,0,0,6,7,6,14.85714286,0,0,6,6,6,13.33333333,0,12.4,0.5,1.79,Graduate
3670,1,1,1,2,1,1,1,1,3,5,5,1,0,0,1,0,1,19,0,6,12,12,12,13.66666667,0,4,11,12,11,14.16666667,0,8.9,1.4,3.51,Graduate
1722,1,16,1,6,1,1,1,3,3,3,9,1,0,0,1,0,0,22,0,4,12,19,11,14.15384615,0,5,12,20,12,15.42857143,0,8.9,1.4,3.51,Graduate
3186,1,12,1,8,1,8,1,10,26,12,12,0,0,0,0,1,1,30,0,0,5,13,0,0,3,0,5,5,0,0,5,9.4,-0.8,-3.12,Dropout
284,1,1,1,3,0,1,1,23,28,1,1,0,0,0,1,0,0,21,0,0,6,8,5,12.8,0,0,6,10,6,11.85714286,0,7.6,2.6,0.32,Graduate
1413,1,1,2,15,1,1,1,22,27,10,10,1,0,0,1,0,1,19,0,0,6,11,4,11,0,0,6,11,3,11.66666667,0,9.4,-0.8,-3.12,Enrolled
2256,1,4,1,1,1,15,1,23,27,6,7,1,0,1,0,1,0,25,0,18,21,26,21,12.36363636,0,12,16,21,12,12.25,1,11.1,0.6,2.02,Dropout
2603,1,1,5,6,1,1,1,23,27,10,9,1,0,0,0,0,0,19,0,0,5,12,0,0,4,0,5,8,0,0,1,9.4,-0.8,-3.12,Dropout
2163,1,8,4,12,1,1,1,1,1,4,4,1,0,0,1,0,0,23,0,0,7,7,6,13.79666667,0,0,8,11,7,13.775,0,12.4,0.5,1.79,Graduate
1294,2,12,1,4,1,1,1,1,31,10,4,0,0,1,0,1,0,34,0,0,6,7,0,0,0,0,6,0,0,0,0,12.4,0.5,1.79,Dropout
3931,1,1,1,8,1,1,1,3,1,5,10,1,0,0,1,0,0,18,0,0,6,8,6,14.5,0,0,6,9,6,12.85714286,0,13.9,-0.3,0.79,Graduate
2366,1,1,1,2,1,1,1,1,1,8,5,1,0,1,1,1,0,23,0,13,17,19,13,12.15384615,0,10,17,28,11,11.90909091,1,11.1,0.6,2.02,Enrolled
2154,1,1,1,5,1,1,1,23,14,23,44,1,1,0,1,0,0,19,0,0,6,6,6,14.66666667,0,0,6,7,6,15.14285714,0,8.9,1.4,3.51,Graduate
4002,2,12,2,11,1,12,1,13,14,10,6,0,0,0,1,1,0,39,0,0,6,6,6,13.5,0,0,6,6,6,13.33333333,0,12.4,0.5,1.79,Graduate
1249,1,1,2,16,1,1,1,23,27,6,4,1,0,0,0,0,0,18,0,0,6,11,3,13,0,0,6,10,5,11.8,0,9.4,-0.8,-3.12,Dropout
2773,1,13,3,12,1,1,1,1,1,5,5,1,0,0,1,0,1,19,0,0,8,8,8,14.2525,0,0,8,8,8,14.2525,0,9.4,-0.8,-3.12,Graduate
2501,2,12,1,3,0,9,1,22,27,10,2,0,0,0,1,0,0,46,0,0,6,13,3,12.33333333,0,0,6,6,6,13.33333333,0,11.1,0.6,2.02,Graduate
372,1,8,1,15,1,1,1,1,14,5,8,0,0,0,1,0,1,19,0,0,6,6,6,13.83333333,0,0,6,7,6,14.42857143,0,15.5,2.8,-4.06,Graduate
2478,1,1,1,12,1,1,1,1,14,5,8,1,0,0,1,1,0,18,0,0,7,7,7,12.44428571,0,0,8,11,7,11.34714286,0,12.4,0.5,1.79,Graduate
4243,1,1,1,5,1,1,1,4,29,3,3,1,0,0,1,0,0,18,0,1,6,10,6,11.71428571,1,0,6,15,6,10.375,0,13.9,-0.3,0.79,Enrolled
1117,1,1,1,12,1,1,1,23,14,10,6,0,0,0,1,0,0,20,0,0,7,9,6,12.7,0,0,8,8,7,13.57142857,0,13.9,-0.3,0.79,Graduate
753,2,12,1,17,0,12,1,13,27,8,10,0,0,1,0,0,0,32,0,0,5,5,0,0,0,0,5,6,0,0,0,10.8,1.4,1.74,Dropout
2934,2,12,1,3,0,9,1,19,24,1,1,0,0,0,1,0,0,51,0,0,6,12,0,0,0,1,6,11,0,0,1,7.6,2.6,0.32,Dropout
3595,1,15,1,4,1,14,1,13,28,10,11,0,0,0,1,1,0,19,0,0,6,15,3,13.25,0,0,6,9,1,12,0,13.9,-0.3,0.79,Dropout
121,1,1,2,9,1,1,1,13,14,10,8,1,0,0,1,0,0,19,0,0,5,8,5,10.8,0,0,5,9,4,11.25,2,16.2,0.3,-0.92,Graduate
3346,1,12,1,12,1,1,1,22,27,10,9,0,0,0,1,1,0,36,0,0,7,18,0,0,0,0,7,7,0,0,0,13.9,-0.3,0.79,Dropout
60,1,1,2,12,1,1,1,13,14,10,10,0,0,0,1,0,0,18,0,0,7,8,6,13.13333333,0,0,8,12,7,12.22142857,0,16.2,0.3,-0.92,Graduate
