,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,label
210,1,1,2,12,1,1,1,23,1,8,5,1,0,0,1,0,1,18,0,0,8,8,7,12.642857142857142,0,0,8,8,7,12.642857142857142,0,12.7,3.7,-1.7,0
1740,1,9,1,8,1,1,1,3,3,6,3,0,0,0,1,1,0,18,0,0,6,11,5,13.6,0,0,6,13,3,12.666666666666666,0,13.9,-0.3,0.79,1
3008,1,1,1,8,1,1,1,25,14,3,10,1,0,0,1,0,0,18,0,0,6,8,5,14.4,0,0,6,11,4,14.6,0,8.9,1.4,3.51,1
89,1,14,2,7,1,1,1,23,14,10,7,1,0,1,1,1,0,18,0,0,5,9,2,10.0,0,0,5,9,0,0.0,0,15.5,2.8,-4.06,0
2624,1,1,4,15,1,1,9,1,27,4,10,1,0,0,1,0,0,20,1,0,6,6,6,12.333333333333334,0,0,6,6,6,12.0,0,12.7,3.7,-1.7,0
2497,2,1,2,3,0,1,1,22,1,10,11,1,0,0,1,0,0,43,0,0,6,6,6,13.0,0,0,6,6,6,12.5,0,9.4,-0.8,-3.12,0
3995,2,12,1,17,0,1,1,22,27,10,10,0,0,0,1,0,0,27,0,0,5,5,2,10.5,0,0,5,5,0,0.0,0,7.6,2.6,0.32,1
769,1,8,5,14,1,1,1,13,14,6,6,1,0,0,1,1,0,21,0,0,6,6,6,15.166666666666666,0,0,6,9,6,14.0,0,10.8,1.4,1.74,0
2420,1,12,1,6,1,2,1,23,28,10,11,0,0,0,1,1,0,47,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,16.2,0.3,-0.92,1
4281,1,1,1,6,1,1,1,3,1,5,10,1,0,0,1,1,0,21,0,0,6,15,3,11.25,0,0,6,9,0,0.0,0,12.4,0.5,1.79,0
1403,1,8,5,12,1,1,1,23,1,10,8,1,0,0,1,0,1,18,0,0,7,8,7,13.15,0,0,8,9,8,15.06875,0,13.9,-0.3,0.79,0
1632,2,12,1,17,0,9,1,22,27,10,10,1,0,0,1,1,0,52,0,0,5,5,5,13.6,0,0,5,5,5,14.2,0,7.6,2.6,0.32,0
635,1,8,5,10,1,1,1,22,27,8,6,1,0,0,1,0,1,19,0,0,6,8,6,12.125,0,0,6,7,6,12.714285714285714,0,16.2,0.3,-0.92,0
3427,1,1,1,10,1,1,1,13,1,5,4,1,0,0,1,0,0,20,0,0,6,7,6,11.666666666666666,0,0,6,10,6,11.333333333333334,0,7.6,2.6,0.32,0
132,1,1,4,9,1,1,1,1,14,5,9,1,0,0,1,0,0,19,0,0,5,7,5,12.4,0,0,5,5,5,14.6,0,8.9,1.4,3.51,0
3809,2,12,1,3,0,1,1,19,24,1,1,0,0,0,1,0,0,54,0,0,6,8,4,12.75,0,0,6,12,5,12.6,0,7.6,2.6,0.32,1
3782,1,8,2,16,1,1,1,1,14,6,6,1,0,0,1,0,0,18,0,0,7,10,7,12.142857142857142,0,0,7,7,7,13.142857142857142,0,12.4,0.5,1.79,0
1991,1,14,1,2,1,2,1,22,27,10,10,1,0,0,1,0,0,34,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,1
1838,1,8,3,12,1,1,1,3,14,3,6,1,0,0,1,0,0,19,0,0,8,8,8,13.427499999999998,0,0,8,8,8,13.427499999999998,0,9.4,-0.8,-3.12,0
2412,2,12,2,17,0,1,1,22,27,10,10,0,0,0,1,0,0,43,0,0,5,11,3,10.666666666666666,0,1,5,10,4,12.5,0,9.4,-0.8,-3.12,0
1174,1,9,1,14,1,1,1,1,27,10,10,1,0,0,1,1,0,22,0,0,6,11,4,13.0,0,0,6,11,4,12.6,0,12.7,3.7,-1.7,0
1493,1,12,1,14,1,12,1,13,1,6,9,1,0,0,1,1,1,24,0,0,6,10,4,11.6,0,0,6,8,5,13.0,0,11.1,0.6,2.02,0
2686,1,16,1,9,1,1,1,13,28,10,9,0,0,0,1,1,0,20,0,0,5,7,5,11.0,0,0,5,7,3,10.0,0,8.9,1.4,3.51,0
2216,1,9,2,13,1,1,1,3,3,3,3,0,0,0,1,1,0,18,0,0,7,11,6,13.433333333333332,0,0,7,10,4,13.6,0,8.9,1.4,3.51,0
1264,1,9,2,12,1,1,1,23,27,10,6,1,0,0,1,0,1,18,0,0,8,8,7,11.785714285714286,0,0,8,8,7,11.785714285714286,0,12.7,3.7,-1.7,0
454,1,1,3,9,1,1,1,13,28,10,8,1,0,0,1,0,0,19,0,0,5,5,5,11.8,0,0,5,8,4,11.25,0,9.4,-0.8,-3.12,0
4378,2,12,1,16,1,12,1,22,27,10,10,0,0,0,1,0,1,32,0,0,7,10,7,13.428571428571429,0,2,8,8,8,13.25,0,13.9,-0.3,0.79,0
1825,1,8,1,11,1,1,1,13,27,6,4,0,0,0,1,0,0,18,0,0,6,7,6,14.714285714285714,0,0,6,7,6,14.166666666666666,0,12.7,3.7,-1.7,0
1947,1,8,1,6,1,1,1,1,14,5,11,1,0,0,1,0,0,18,0,0,5,8,4,11.0,1,0,5,8,3,14.0,0,12.7,3.7,-1.7,0
3556,1,12,1,11,1,9,1,22,27,6,8,1,0,0,1,1,0,25,0,0,6,7,6,11.166666666666666,0,0,6,11,4,11.8,0,9.4,-0.8,-3.12,0
2402,1,1,1,9,1,1,1,13,14,10,4,1,0,0,0,1,0,20,0,0,5,9,3,12.0,1,0,5,7,3,11.0,0,9.4,-0.8,-3.12,1
264,1,1,1,10,1,1,1,23,14,10,6,0,0,0,1,0,0,18,0,0,6,6,6,12.833333333333334,0,0,6,6,6,12.0,0,12.4,0.5,1.79,0
4215,1,1,1,2,1,1,1,13,27,6,7,1,0,1,0,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,8.9,1.4,3.51,1
3341,1,8,1,14,1,1,1,1,1,5,9,0,0,1,0,1,0,20,0,0,6,7,5,12.4,0,0,6,8,4,13.0,0,13.9,-0.3,0.79,0
1591,1,8,4,2,1,1,1,3,1,3,11,1,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,1
3306,2,14,1,11,1,3,1,23,27,10,4,1,0,0,1,0,0,33,0,9,12,22,10,13.3,0,9,11,11,11,13.727272727272728,0,9.4,-0.8,-3.12,0
554,1,8,2,9,1,1,1,1,1,5,5,0,0,0,1,1,0,20,0,0,5,14,0,0.0,0,0,5,5,0,0.0,0,11.1,0.6,2.02,1
2043,1,1,3,11,1,1,1,1,14,10,10,1,0,0,1,0,0,19,0,0,6,6,6,12.5,0,0,6,6,6,12.166666666666666,0,12.4,0.5,1.79,0
4100,1,14,1,13,1,1,1,1,1,5,9,1,1,0,1,0,0,20,0,1,7,9,7,12.333333333333334,0,0,8,8,8,12.625,0,12.7,3.7,-1.7,0
2229,1,1,1,5,1,1,1,1,1,4,10,0,0,0,1,1,0,19,0,0,6,6,6,11.833333333333334,0,0,6,8,4,10.75,2,16.2,0.3,-0.92,0
2465,1,12,1,8,1,12,1,22,27,10,11,1,0,1,1,1,0,44,0,0,6,9,5,11.571428571428571,0,0,6,11,0,0.0,0,13.9,-0.3,0.79,1
902,1,4,1,12,1,3,1,22,28,8,8,1,0,0,1,0,0,27,0,0,8,8,8,12.8875,0,0,8,8,8,12.8875,0,9.4,-0.8,-3.12,0
4233,1,1,5,12,1,1,1,23,28,10,6,1,0,0,1,0,0,19,0,0,8,8,7,14.992857142857142,0,0,8,8,7,14.992857142857142,0,10.8,1.4,1.74,0
3808,4,11,1,5,1,2,1,19,24,1,1,0,0,0,1,0,0,53,0,15,18,18,17,13.176470588235292,0,13,18,18,16,13.0,0,7.6,2.6,0.32,1
3335,1,8,4,15,1,1,1,3,1,3,8,1,0,0,1,1,0,21,0,0,6,7,0,0.0,0,0,6,11,1,10.0,0,10.8,1.4,1.74,0
1755,1,1,1,7,1,1,1,1,1,4,4,0,0,0,0,1,1,18,0,0,5,5,5,14.2,0,0,5,5,5,14.2,0,8.9,1.4,3.51,0
3077,1,14,1,7,1,1,1,1,1,10,3,0,0,1,0,1,0,27,0,0,5,5,0,0.0,0,0,5,7,0,0.0,0,13.9,-0.3,0.79,0
3863,1,1,2,10,1,1,1,23,14,10,8,1,0,0,1,1,0,19,0,0,6,10,6,11.125,0,0,6,7,6,11.857142857142858,0,7.6,2.6,0.32,0
2453,1,6,1,2,1,1,12,1,1,3,10,0,0,0,1,1,0,21,1,6,12,12,12,15.083333333333334,0,4,11,15,11,13.083333333333334,0,8.9,1.4,3.51,0
1474,1,8,1,7,1,1,1,1,3,10,11,1,0,0,1,1,0,20,0,0,5,7,4,12.0,0,0,5,8,2,12.5,0,10.8,1.4,1.74,0
3317,1,1,1,2,1,1,1,1,1,5,10,0,0,0,1,1,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,0
772,1,1,3,12,1,1,1,1,14,5,10,1,0,0,1,0,0,19,0,0,7,9,6,13.411428571428573,0,0,8,12,7,13.294444444444444,0,15.5,2.8,-4.06,0
1378,1,1,5,5,1,1,1,13,27,6,6,1,0,1,0,1,0,21,0,0,6,6,1,14.0,0,0,6,7,0,0.0,7,9.4,-0.8,-3.12,1
1490,2,12,1,4,1,1,1,22,27,10,10,0,0,0,1,1,0,29,0,0,6,9,6,16.11111111111111,0,0,6,7,6,13.5,0,13.9,-0.3,0.79,0
1271,1,14,1,9,1,1,1,13,28,10,10,1,0,0,1,0,0,19,0,0,5,5,5,12.6,0,0,5,6,4,12.4,0,16.2,0.3,-0.92,0
942,2,12,1,10,1,12,1,22,27,10,10,1,0,0,1,0,0,31,0,0,6,11,0,0.0,0,0,5,10,0,0.0,0,9.4,-0.8,-3.12,0
2487,1,9,1,9,1,1,1,13,1,10,8,1,0,0,1,1,0,20,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,12.4,0.5,1.79,1
2773,1,13,3,12,1,1,1,1,1,5,5,1,0,0,1,0,1,19,0,0,8,8,8,14.2525,0,0,8,8,8,14.2525,0,9.4,-0.8,-3.12,0
2967,1,8,4,12,1,1,1,4,1,3,2,1,0,0,1,0,0,18,0,0,8,8,0,0.0,5,0,8,8,0,0.0,5,9.4,-0.8,-3.12,0
259,1,14,1,10,1,1,1,1,1,4,2,1,0,1,0,0,0,22,0,6,10,16,6,11.833333333333334,0,2,7,8,2,13.0,0,16.2,0.3,-0.92,1
3656,1,1,2,6,1,1,1,1,14,5,11,1,0,0,1,0,1,19,0,0,5,10,3,12.666666666666666,1,0,5,7,3,13.0,0,12.7,3.7,-1.7,0
2506,1,1,1,13,1,1,1,13,14,5,10,1,0,0,1,0,0,18,0,0,7,9,7,11.155555555555557,0,0,8,10,8,11.425,0,12.7,3.7,-1.7,0
361,1,1,1,15,1,1,1,22,28,10,8,0,0,1,1,0,0,19,0,0,6,13,3,12.666666666666666,0,0,6,12,2,10.0,0,10.8,1.4,1.74,1
4115,1,1,3,5,1,1,1,13,14,4,4,1,0,0,1,0,0,20,0,0,6,6,6,11.833333333333334,0,0,6,6,3,13.333333333333334,0,9.4,-0.8,-3.12,0
964,1,1,1,15,1,1,1,1,3,4,8,1,0,0,1,1,1,18,0,0,6,7,6,11.666666666666666,0,0,6,12,5,10.2,0,12.4,0.5,1.79,0
1363,1,15,1,2,1,14,1,13,1,10,10,1,0,0,1,1,0,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,0
2444,1,1,1,16,1,1,1,19,24,1,1,0,0,0,1,1,0,20,0,0,6,12,0,0.0,0,0,6,12,0,0.0,0,7.6,2.6,0.32,1
1775,1,1,3,15,1,1,1,1,3,1,1,0,0,0,0,1,0,20,0,0,4,4,0,0.0,0,0,4,8,0,0.0,0,10.8,1.4,1.74,1
3088,5,12,1,12,1,3,1,22,28,10,10,0,0,0,1,0,0,27,0,0,8,8,7,15.94285714285714,0,0,8,8,7,15.94285714285714,0,12.7,3.7,-1.7,0
1721,1,1,2,11,1,1,1,22,27,10,10,1,0,0,1,0,1,18,0,0,6,8,6,10.571428571428571,0,0,6,9,5,11.4,0,16.2,0.3,-0.92,0
4390,1,12,1,6,1,1,1,23,28,10,10,1,0,0,1,0,0,24,0,0,5,6,5,12.0,0,0,5,5,5,13.0,0,10.8,1.4,1.74,0
83,1,8,1,11,1,1,1,13,14,5,5,0,0,0,1,1,0,18,0,0,5,6,5,12.0,0,0,5,8,3,11.333333333333334,0,12.7,3.7,-1.7,0
1153,1,1,1,12,1,1,1,23,1,10,5,1,0,0,1,0,0,19,0,0,7,10,5,12.94,0,0,7,7,5,13.76,0,16.2,0.3,-0.92,0
2738,1,8,2,9,1,1,1,23,27,7,7,0,0,0,1,0,0,18,0,0,5,11,5,11.333333333333334,0,0,5,8,5,12.0,0,13.9,-0.3,0.79,0
2127,1,1,3,12,1,1,1,12,13,2,2,1,0,0,0,0,0,18,0,0,8,9,6,12.758333333333333,1,0,8,9,6,12.758333333333333,1,9.4,-0.8,-3.12,1
3479,1,1,1,11,1,1,1,23,27,10,8,0,0,0,1,1,1,19,0,0,6,6,6,13.0,0,0,6,6,6,13.166666666666666,0,12.4,0.5,1.79,0
3194,1,16,1,17,0,1,1,23,3,6,4,0,0,1,1,1,0,24,0,3,10,15,7,10.714285714285714,0,3,10,11,9,12.555555555555555,0,12.4,0.5,1.79,0
2246,1,8,1,12,1,1,1,1,1,5,6,0,0,0,1,1,1,19,0,0,7,11,6,12.528571428571428,0,0,7,10,6,12.416666666666666,0,15.5,2.8,-4.06,0
815,1,16,1,9,1,1,1,1,1,5,5,0,0,0,1,0,0,21,0,0,5,9,5,12.8,0,0,5,11,3,12.666666666666666,0,11.1,0.6,2.02,0
1245,2,12,1,16,1,1,1,22,27,6,6,0,0,0,1,0,0,34,0,0,7,11,1,10.0,0,0,7,7,1,13.0,0,16.2,0.3,-0.92,1
688,3,12,1,17,0,1,1,22,1,10,3,0,0,0,1,1,0,43,0,0,5,5,5,11.8,0,0,5,6,5,14.0,0,9.4,-0.8,-3.12,0
3502,1,6,1,14,1,1,1,22,10,10,10,1,0,0,0,1,0,19,0,0,6,6,6,13.0,0,0,6,8,6,13.0,0,13.9,-0.3,0.79,0
3216,1,8,2,11,1,1,1,3,3,3,3,0,0,0,0,1,0,18,0,0,6,9,5,11.2,0,0,6,14,2,10.0,0,9.4,-0.8,-3.12,1
958,1,1,1,9,1,1,1,1,14,6,6,1,0,0,1,1,1,19,0,0,5,6,5,13.2,0,0,5,6,5,12.666666666666666,0,16.2,0.3,-0.92,0
1113,1,12,1,17,0,1,1,23,28,4,4,0,0,0,1,0,0,25,0,0,5,11,3,10.666666666666666,0,0,5,11,3,11.333333333333334,0,15.5,2.8,-4.06,0
2926,1,15,1,3,0,14,1,1,3,5,7,0,0,1,1,0,0,20,0,3,6,6,6,13.833333333333334,0,2,6,7,6,14.571428571428571,0,12.4,0.5,1.79,0
2137,1,1,5,15,1,1,1,23,14,10,10,1,0,0,1,0,0,19,0,0,6,7,6,12.333333333333334,0,0,6,7,6,12.5,0,8.9,1.4,3.51,0
1412,1,14,1,14,1,1,9,22,27,10,10,1,0,0,1,1,0,23,1,3,9,11,6,10.5,0,4,10,10,10,11.7,0,9.4,-0.8,-3.12,0
3919,1,8,1,12,1,1,1,1,1,5,4,1,0,0,1,0,0,21,0,0,8,8,7,12.91,0,0,8,8,7,12.91,0,10.8,1.4,1.74,0
3554,1,8,1,14,1,1,1,22,28,4,4,0,0,1,1,1,0,19,0,0,6,7,6,13.166666666666666,0,0,6,9,5,13.2,0,8.9,1.4,3.51,0
1226,1,1,1,9,1,1,1,7,14,5,4,0,0,0,1,0,0,23,0,0,5,8,3,10.666666666666666,0,0,5,8,5,11.6,0,7.6,2.6,0.32,0
1960,1,1,1,10,1,1,1,1,1,5,10,1,0,1,1,0,1,19,0,0,6,6,6,12.833333333333334,0,0,6,6,6,12.666666666666666,0,9.4,-0.8,-3.12,0
2621,1,1,1,5,1,1,1,1,27,10,10,1,0,0,1,0,1,20,0,0,6,6,6,12.0,0,0,6,6,6,11.833333333333334,0,12.4,0.5,1.79,0
1817,1,14,1,5,1,1,1,22,27,10,10,1,0,0,1,0,0,25,0,0,6,6,6,13.5,0,0,6,6,6,12.5,0,9.4,-0.8,-3.12,0
183,1,9,3,5,1,1,1,1,27,6,6,1,0,0,0,0,0,19,0,0,6,6,6,12.166666666666666,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,1
2538,1,6,1,14,1,1,12,27,1,3,8,0,1,1,1,0,0,20,1,0,6,6,6,13.5,0,0,6,9,5,13.0,0,8.9,1.4,3.51,0
3973,1,14,3,12,1,1,1,1,14,10,8,1,0,1,1,0,1,20,0,0,7,9,7,12.327777777777778,0,0,8,10,8,11.736,0,15.5,2.8,-4.06,0
653,1,15,1,10,1,14,1,23,28,7,10,1,0,0,1,0,1,19,0,3,6,7,5,12.2,0,2,6,6,6,11.5,0,13.9,-0.3,0.79,0
3759,1,8,1,17,0,1,1,23,27,7,8,0,0,0,1,0,0,20,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,11.1,0.6,2.02,1
2142,1,8,1,10,1,1,1,1,1,10,10,1,0,0,1,0,0,21,0,0,6,8,6,12.166666666666666,0,0,6,7,6,13.285714285714286,0,11.1,0.6,2.02,0
4166,1,9,1,17,0,1,1,23,28,6,6,0,0,0,1,0,1,21,0,0,5,6,4,12.25,0,0,5,8,4,11.8,0,10.8,1.4,1.74,0
4128,1,8,5,6,1,1,1,23,28,10,10,1,0,0,1,0,0,19,0,0,12,22,6,15.307692307692308,0,0,10,13,6,13.875,0,15.5,2.8,-4.06,0
872,1,13,1,17,0,1,1,13,14,6,6,0,0,0,1,1,0,30,0,11,15,15,13,11.461538461538462,0,6,11,15,10,11.583333333333334,1,16.2,0.3,-0.92,0
428,3,1,2,6,1,1,1,13,1,5,5,1,0,0,1,0,0,21,0,0,5,8,0,0.0,4,0,5,12,0,0.0,4,10.8,1.4,1.74,1
4076,1,1,3,12,1,1,1,13,28,10,8,1,0,0,1,0,1,18,0,0,8,8,7,13.971428571428572,0,0,8,8,7,13.971428571428572,0,12.7,3.7,-1.7,0
3999,1,8,6,12,1,1,1,1,28,5,9,1,0,0,1,0,0,20,0,0,7,9,6,13.0,0,0,8,8,8,14.2125,0,13.9,-0.3,0.79,1
1501,1,1,1,14,1,1,1,1,1,12,12,1,0,1,1,1,0,20,0,0,6,10,1,12.0,1,0,6,0,0,0.0,0,10.8,1.4,1.74,1
3966,1,15,1,4,1,14,1,13,14,10,5,0,0,0,1,0,0,21,0,0,6,12,3,10.666666666666666,2,0,6,12,4,12.0,0,15.5,2.8,-4.06,1
3844,1,1,1,8,1,1,1,6,9,5,6,0,0,0,1,1,0,21,0,0,5,8,3,14.0,0,0,5,5,5,12.8,0,7.6,2.6,0.32,0
2862,2,12,1,3,0,1,1,22,27,10,10,0,0,0,1,0,0,50,0,0,6,8,6,12.666666666666666,0,0,6,6,6,11.833333333333334,0,10.8,1.4,1.74,0
232,1,1,2,14,1,1,1,1,3,5,4,0,0,0,1,0,0,19,0,0,5,5,5,13.0,0,0,5,5,5,13.2,0,9.4,-0.8,-3.12,0
1352,1,1,2,5,1,1,1,1,14,5,4,0,0,0,1,0,0,19,0,0,6,6,6,12.166666666666666,0,0,6,6,6,11.333333333333334,0,12.7,3.7,-1.7,0
64,1,14,1,5,1,1,1,1,1,4,4,0,0,0,1,1,0,24,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,12.7,3.7,-1.7,0
3538,1,8,5,11,1,1,1,13,27,6,6,1,0,0,1,1,0,19,0,0,6,12,4,12.5,0,0,6,12,4,10.25,0,7.6,2.6,0.32,1
928,1,12,1,6,1,1,1,22,14,29,35,1,0,1,1,0,0,28,0,0,6,17,0,0.0,0,0,6,6,0,0.0,0,8.9,1.4,3.51,0
1189,1,1,1,14,1,1,1,1,14,5,5,0,0,0,1,0,1,18,0,0,6,8,6,14.0,0,0,6,7,6,13.142857142857142,0,11.1,0.6,2.02,0
817,1,7,1,5,1,1,1,1,1,5,5,1,0,0,1,0,0,18,0,0,6,6,6,14.5,0,0,6,6,6,12.833333333333334,0,12.4,0.5,1.79,0
171,1,8,2,13,1,1,1,22,27,4,11,0,0,0,1,0,0,20,0,0,7,8,7,12.457142857142856,0,0,8,8,8,13.5625,0,15.5,2.8,-4.06,0
1724,1,1,1,2,1,1,1,13,14,4,11,1,0,0,1,0,0,21,0,13,17,20,17,12.0,0,14,17,18,17,12.666666666666666,0,11.1,0.6,2.02,0
1218,1,1,2,12,1,1,1,1,1,5,11,1,0,0,1,0,0,19,0,0,8,8,7,12.764285714285714,0,0,8,8,7,12.764285714285714,0,10.8,1.4,1.74,0
4109,1,1,2,10,1,1,1,1,14,5,6,0,0,0,1,0,0,18,0,0,6,10,4,11.0,0,0,6,8,5,11.2,0,10.8,1.4,1.74,0
2793,1,1,1,2,1,1,1,23,27,10,9,1,0,1,0,1,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,0
3802,4,14,1,3,0,1,1,23,27,10,10,0,0,0,1,0,1,39,0,3,9,9,9,13.11111111111111,0,2,7,10,7,11.714285714285714,0,12.7,3.7,-1.7,0
494,1,1,1,16,1,1,1,3,1,3,6,1,1,0,1,0,0,18,0,0,7,10,6,10.666666666666666,0,0,7,12,6,12.833333333333334,0,13.9,-0.3,0.79,0
587,1,8,1,15,1,1,1,23,28,10,9,1,0,0,1,0,1,18,0,0,6,6,6,12.833333333333334,0,0,6,7,6,12.285714285714286,0,15.5,2.8,-4.06,0
4118,1,1,1,6,1,1,1,2,1,5,4,1,0,0,1,0,0,21,0,0,5,6,5,12.2,0,0,5,5,5,13.2,0,10.8,1.4,1.74,0
4090,2,12,1,3,0,1,1,19,24,1,1,0,0,0,1,0,0,33,0,0,6,10,5,11.4,0,1,6,7,6,11.166666666666666,0,7.6,2.6,0.32,0
740,1,1,1,5,1,1,1,13,14,10,8,1,0,0,1,1,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,1
979,1,9,1,4,1,1,1,1,28,10,7,0,0,0,1,1,0,21,0,5,11,16,9,11.9,0,3,9,14,8,12.25,0,15.5,2.8,-4.06,0
2643,1,12,1,17,0,1,1,22,1,6,5,0,0,0,1,1,0,25,0,0,5,11,4,11.5,0,0,5,11,3,13.5,0,12.4,0.5,1.79,1
2970,1,14,2,10,1,1,1,13,14,5,6,1,0,0,1,0,0,24,0,6,10,16,10,12.5,0,2,7,9,4,12.6,0,16.2,0.3,-0.92,0
1682,1,1,2,14,1,1,1,13,1,10,5,1,0,1,1,1,0,20,0,0,5,5,4,12.0,0,0,5,6,5,11.6,0,9.4,-0.8,-3.12,1
4171,1,1,1,10,1,1,1,23,28,5,8,1,0,0,1,0,1,18,0,0,6,14,0,0.0,0,0,6,9,4,11.0,0,7.6,2.6,0.32,0
1771,1,12,1,9,1,1,14,23,28,10,9,0,0,0,1,0,0,24,1,0,5,12,2,10.5,0,0,5,9,4,10.0,2,16.2,0.3,-0.92,0
603,1,12,1,3,0,1,1,1,1,5,5,0,0,0,1,0,0,27,0,0,6,6,6,12.5,0,1,6,6,6,12.333333333333334,0,15.5,2.8,-4.06,0
3723,1,8,2,7,1,1,1,1,1,5,5,1,0,1,1,1,0,18,0,0,5,10,1,12.0,0,0,5,7,3,10.666666666666666,2,7.6,2.6,0.32,1
757,1,14,1,17,0,1,1,22,2,10,5,1,0,0,0,1,0,23,0,10,15,24,12,11.0,0,10,14,21,11,11.363636363636363,1,7.6,2.6,0.32,1
3617,1,1,1,10,1,1,1,13,28,10,8,1,0,1,1,0,0,18,0,0,6,7,5,13.6,0,0,6,7,5,11.8,0,8.9,1.4,3.51,1
3615,1,8,1,14,1,1,1,13,1,6,5,0,0,1,1,1,0,18,0,0,6,6,3,12.666666666666666,0,0,6,11,4,11.142857142857142,0,10.8,1.4,1.74,1
2816,1,1,1,12,1,1,1,13,14,10,7,0,0,0,1,0,0,19,0,0,7,7,6,14.266666666666666,0,0,7,7,6,14.266666666666666,0,7.6,2.6,0.32,0
1945,1,1,4,12,1,1,1,22,27,10,10,1,0,0,1,0,0,30,0,0,7,7,7,14.692857142857145,0,0,8,8,8,14.9625,0,12.4,0.5,1.79,0
1720,1,8,1,6,1,1,1,23,27,10,10,1,0,0,1,1,0,18,0,0,5,6,5,12.0,0,0,5,8,5,12.142857142857142,0,10.8,1.4,1.74,0
1915,1,1,4,12,1,1,1,1,27,5,9,1,0,0,1,0,0,18,0,0,7,7,6,13.45,0,0,7,7,6,13.45,0,7.6,2.6,0.32,0
2373,1,1,2,14,1,1,1,3,1,4,6,1,0,0,1,1,0,20,0,0,6,10,5,14.0,0,0,6,10,6,12.0,0,11.1,0.6,2.02,0
3668,1,1,1,10,1,1,14,13,14,10,10,1,0,1,1,0,1,19,1,0,6,8,6,12.666666666666666,0,0,6,7,6,12.666666666666666,0,8.9,1.4,3.51,0
3522,1,1,1,14,1,1,1,1,1,10,9,1,0,0,1,1,1,17,0,0,6,8,6,14.875,0,0,6,8,6,13.428571428571429,0,11.1,0.6,2.02,0
337,1,1,4,12,1,1,1,23,28,8,8,1,0,0,1,0,1,18,0,0,8,8,8,13.39125,0,0,8,8,8,13.39125,0,9.4,-0.8,-3.12,0
1432,1,1,3,11,1,1,1,22,28,8,8,1,0,0,1,0,1,18,0,0,6,9,6,10.833333333333334,0,0,6,8,5,11.0,0,7.6,2.6,0.32,0
2883,2,12,1,3,0,1,1,22,27,10,10,0,0,0,1,0,1,43,0,0,6,7,6,12.333333333333334,0,0,6,8,6,11.5,0,8.9,1.4,3.51,0
1753,1,15,1,7,1,14,1,13,3,6,3,0,0,0,1,1,0,20,0,0,5,16,0,0.0,0,0,5,12,2,10.5,0,12.7,3.7,-1.7,0
1258,1,1,4,12,1,1,1,1,27,5,8,1,0,0,1,0,1,19,0,0,8,8,7,13.6,0,0,8,8,7,13.6,0,12.7,3.7,-1.7,0
1301,1,1,5,11,1,1,1,3,14,4,10,1,0,0,0,1,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,1
4056,1,1,2,6,1,1,1,1,1,31,14,0,0,0,1,0,0,19,0,0,6,8,6,14.0,0,0,6,18,3,12.666666666666666,0,12.4,0.5,1.79,0
1173,1,12,1,17,0,1,1,1,1,5,11,0,0,0,1,1,0,24,0,0,5,5,4,12.0,0,0,5,6,5,12.666666666666666,0,12.4,0.5,1.79,0
4331,1,8,1,2,1,1,1,22,14,6,10,1,0,0,1,0,0,23,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,1
3195,1,8,2,15,1,1,1,1,1,3,6,1,0,0,0,1,0,18,0,0,6,6,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,1
1152,1,8,3,9,1,1,1,1,14,4,6,1,0,0,1,0,0,19,0,0,5,7,3,10.333333333333334,0,0,5,11,3,14.428571428571429,0,10.8,1.4,1.74,0
334,1,1,1,10,1,1,1,19,27,5,10,1,0,0,1,0,1,18,0,0,6,6,6,12.166666666666666,0,0,6,9,6,13.666666666666666,0,9.4,-0.8,-3.12,0
